# ip url matched_ip matched_bits
76.74.193.182 deviantclip.com 76.74.208.35 19
76.74.242.160 4fvn.us 76.74.242.155 26
76.74.252.232 alternativeto.net 76.74.252.246 27
76.74.254.120 cbslocal.com 76.74.254.84 26
76.74.254.122 files.wordpress.com 76.74.254.84 26
76.74.254.123 cbslocal.com 76.74.254.84 26
76.74.254.126 wordpress.com 76.74.254.84 26
76.74.255.116 files.wordpress.com 76.74.255.120 28
76.74.255.117 techcrunch.com 76.74.255.120 28
76.74.255.122 files.wordpress.com 76.74.255.120 30
76.74.255.123 techcrunch.com 76.74.255.120 30
76.9.25.216 bangbros.com 76.9.25.221 29
76.9.29.9 pornpros.com 76.9.29.46 26
77.104.65.15 jamejamonline.ir 77.104.65.9 29
77.111.91.26 nlcafe.hu 77.111.91.28 29
77.111.91.52 startlap.com 77.111.91.28 26
77.120.115.184 ex.ua 77.120.115.184 31
77.120.125.26 php.su 77.120.125.20 28
77.120.98.25 prom.ua 77.120.98.74 25
77.220.81.20 tomshw.it 77.220.80.12 23
77.222.150.22 hotline.ua 77.222.150.60 26
77.222.56.43 textsale.ru 77.222.56.38 28
77.223.136.136 mackolik.com 77.223.137.1 23
77.223.144.71 ajansspor.com 77.223.144.149 24
77.238.17.238 telecomitalia.it 77.238.18.19 22
77.238.178.122 maktoob.com 77.238.178.116 28
77.242.192.198 join.me 77.242.192.198 31
77.242.193.199 logmein.com 77.242.193.203 28
77.244.254.19 soup.io 77.244.254.1 27
77.245.91.249 independent.ie 77.245.91.97 24
77.246.100.42 webmoney.ru 77.246.100.44 29
77.246.100.43 wmtransfer.com 77.246.100.44 29
77.246.167.161 independent.co.uk 77.246.167.162 30
77.247.179.135 empflix.com 77.247.179.189 26
77.247.179.176 tnaflix.com 77.247.179.189 28
77.247.179.66 wiziwig.tv 77.247.179.67 31
77.247.179.83 wiziwig.tv 77.247.179.76 27
77.247.181.102 fantasti.cc 77.247.181.125 27
77.247.181.42 xxxbunker.com 77.247.181.29 26
77.247.182.33 vid2c.com 77.247.182.61 27
77.40.177.38 startsiden.no 77.40.177.29 26
77.67.109.220 veetle.com 77.67.109.209 28
77.67.109.221 veetle.com 77.67.109.209 28
77.67.63.230 ogone.com 77.67.63.225 29
77.72.7.90 nexusmods.com 77.72.7.106 26
77.73.176.160 netlog.com 77.73.176.204 25
77.73.177.139 twoo.com 77.73.177.141 29
77.73.32.100 miniclip.com 77.73.32.125 27
77.74.50.176 lumovies.com 77.74.50.125 24
77.74.53.205 lumovies.com 77.74.53.214 27
77.74.53.242 lumovies.com 77.74.53.226 27
77.75.136.143 ticketmaster.co.uk 77.75.136.131 28
77.75.209.100 nettavisen.no 77.75.209.72 26
77.75.209.30 tv2.no 77.75.209.31 31
77.75.35.141 itusozluk.com 77.75.35.235 25
77.75.49.140 bouyguestelecom.com 77.75.49.36 24
77.75.51.21 pixmania.com 77.75.49.36 22
77.75.51.29 currys.co.uk 77.75.49.36 22
77.75.51.31 pcworld.co.uk 77.75.49.36 22
77.75.51.88 pixmania.it 77.75.49.36 22
77.75.72.3 szn.cz 77.75.72.32 26
77.75.72.4 lide.cz 77.75.72.32 26
77.75.72.57 super.cz 77.75.72.58 30
77.75.72.7 novinky.cz 77.75.72.32 26
77.75.73.138 mapy.cz 77.75.73.146 27
77.75.73.41 firmy.cz 77.75.73.42 30
77.75.76.29 zbozi.cz 77.75.76.27 29
77.75.76.3 seznam.cz 77.75.76.12 28
77.75.76.63 sport.cz 77.75.76.59 29
77.75.77.146 sreality.cz 77.75.77.144 30
77.75.77.220 stream.cz 77.75.77.222 30
77.77.150.92 acdcads.com 77.77.150.87 28
77.79.91.6 morpakampus.com 77.79.91.130 24
77.81.240.214 300mbfilms.com 77.81.240.213 30
77.86.28.90 sportsdirect.com 77.86.29.83 23
77.87.108.221 statigr.am 77.87.108.185 25
77.87.181.63 pokerstars.com 77.87.181.50 28
77.88.21.11 yandex.ua 77.88.21.14 29
77.88.21.253 narod.ru 77.88.21.177 25
77.88.21.3 ya.ru 77.88.21.14 28
77.88.21.71 moikrug.ru 77.88.21.106 26
77.91.251.10 theguardian.com 77.91.248.134 22
77.92.131.136 donanimhaber.com 77.92.131.176 26
77.92.131.155 kadinlarkulubu.com 77.92.131.176 26
77.92.132.178 haber3.com 77.92.132.186 28
77.92.144.9 siyahgazete.com 77.92.144.34 26
77.92.157.3 blogcu.com 77.92.157.1 30
77.92.157.48 doviz.com 77.92.157.54 29
77.92.157.77 alkislarlayasiyorum.com 77.92.157.76 31
77.93.204.3 songspk.name 77.93.206.27 22
77.94.136.208 zemanta.com 77.94.136.199 27
77.95.81.226 royalmail.com 77.95.83.62 22
78.100.53.171 qatarairways.com 78.100.53.194 25
78.108.126.254 podio.com 78.108.125.132 22
78.108.183.161 bigcinema.tv 78.108.183.170 28
78.108.186.85 rusfolder.com 78.108.186.81 29
78.108.186.86 rusfolder.com 78.108.186.81 29
78.108.80.217 nethouse.ru 78.108.80.218 30
78.108.86.42 nethouse.ru 78.108.86.49 27
78.109.199.217 azmoon.org 78.109.199.2 24
78.109.199.239 azmoon.org 78.109.199.2 24
78.109.84.111 frenchweb.fr 78.109.84.29 25
78.109.84.83 journaldugeek.com 78.109.84.29 25
78.109.85.88 fubiz.net 78.109.85.74 27
78.109.87.48 urban-rivals.com 78.109.87.11 26
78.109.87.49 urban-rivals.com 78.109.87.11 26
78.109.89.177 rue89.com 78.109.89.157 26
78.109.90.129 madmoizelle.com 78.109.90.150 27
78.109.90.165 alittlemarket.com 78.109.90.150 26
78.109.92.161 lesinrocks.com 78.109.92.214 25
78.129.143.219 robotstxt.org 78.129.143.221 29
78.129.250.171 dunya.com.pk 78.129.250.175 29
78.136.9.166 ipsosinteractive.com 78.136.9.132 26
78.137.119.72 clicksure.com 78.137.63.241 17
78.138.105.151 softigloo.com 78.138.105.135 27
78.138.112.34 linguee.de 78.138.112.36 29
78.138.112.41 linguee.fr 78.138.112.40 31
78.138.112.42 linguee.es 78.138.112.40 30
78.138.97.88 katproxy.com 78.138.97.86 28
78.138.99.183 pirateproxy.se 78.138.99.183 31
78.138.99.184 katproxy.com 78.138.99.188 29
78.138.99.185 pirateproxy.net 78.138.99.188 29
78.138.99.188 pirateproxy.se 78.138.99.188 31
78.140.130.29 rtbpop.com 78.140.130.28 31
78.140.132.179 xyu.tv 78.140.132.193 25
78.140.132.26 onclickads.net 78.140.132.12 27
78.140.132.33 tubepleasure.com 78.140.132.12 26
78.140.135.185 largeporntube.com 78.140.135.163 27
78.140.136.165 youngleafs.com 78.140.136.150 26
78.140.141.220 profit-partner.ru 78.140.141.153 25
78.140.142.21 trafficshop.com 78.140.142.18 29
78.140.143.48 drtuber.com 78.140.143.51 30
78.140.143.6 onclickads.net 78.140.143.21 27
78.140.144.101 traffic-delivery.com 78.140.144.90 26
78.140.144.133 bravotube.net 78.140.144.147 27
78.140.144.181 alphaporno.com 78.140.144.177 29
78.140.144.2 nailedhard.com 78.140.144.1 30
78.140.144.27 sexlew.com 78.140.144.1 27
78.140.145.202 propellerads.com 78.140.145.180 25
78.140.145.203 propellerads.com 78.140.145.180 25
78.140.146.155 hellporno.com 78.140.146.147 28
78.140.148.8 dosug.cz 78.140.148.6 28
78.140.149.199 ruscams.com 78.140.149.194 29
78.140.152.39 teasernet.com 78.140.152.129 24
78.140.154.114 alohatube.com 78.140.154.90 26
78.140.156.135 mql4.com 78.140.156.169 26
78.140.156.161 mql5.com 78.140.156.169 28
78.140.163.180 tubewolf.com 78.140.163.177 29
78.140.165.67 jumponhottie.com 78.140.165.58 25
78.140.166.218 anyporn.com 78.140.166.214 28
78.140.166.72 okpay.com 78.140.166.80 27
78.140.170.140 freakshare.com 78.140.170.137 29
78.140.170.143 freakshare.com 78.140.170.137 29
78.140.170.144 freakshare.com 78.140.170.137 27
78.140.172.10 master-x.com 78.140.172.46 26
78.140.172.33 goldporntube.com 78.140.172.46 28
78.140.172.78 drtuber.com 78.140.172.77 30
78.140.173.146 bestadbid.com 78.140.172.220 23
78.140.173.147 bestadbid.com 78.140.172.220 23
78.140.173.200 rtbpop.com 78.140.172.220 23
78.140.173.87 bestandfree.com 78.140.172.220 23
78.140.174.132 anysex.com 78.140.175.80 23
78.140.176.132 luck4.me 78.140.176.142 28
78.140.176.151 xbabe.com 78.140.176.142 27
78.140.178.34 letitbit.net 78.140.178.66 25
78.140.178.35 letitbit.net 78.140.178.66 25
78.140.178.36 letitbit.net 78.140.178.66 25
78.140.178.41 wm-panel.com 78.140.178.66 25
78.140.178.42 wm-panel.com 78.140.178.66 25
78.140.178.43 wm-panel.com 78.140.178.66 25
78.140.178.44 wm-panel.com 78.140.178.66 25
78.140.178.52 wm-panel.com 78.140.178.66 25
78.140.178.59 letitbit.net 78.140.178.66 25
78.140.178.61 letitbit.net 78.140.178.66 25
78.140.179.156 liteforex.com 78.140.179.153 29
78.140.181.169 fhserve.com 78.140.181.173 29
78.140.181.186 reduxmediia.com 78.140.181.173 27
78.140.181.188 fhserve.com 78.140.181.173 27
78.140.181.189 reduxmediia.com 78.140.181.173 27
78.140.181.84 viptube.com 78.140.181.79 27
78.140.181.93 iceporn.com 78.140.181.79 27
78.140.183.12 letitbit.net 78.140.183.24 27
78.140.183.13 letitbit.net 78.140.183.24 27
78.140.183.138 drtuber.com 78.140.183.148 27
78.140.183.206 depositphotos.com 78.140.183.201 29
78.140.183.28 shareflare.net 78.140.183.25 29
78.140.183.30 vip-file.com 78.140.183.25 29
78.140.183.7 letitbit.net 78.140.183.24 27
78.140.187.196 proporn.com 78.140.187.204 28
78.140.187.218 winporn.com 78.140.187.210 28
78.140.188.237 filestube.com 78.140.188.149 25
78.140.188.238 filestube.com 78.140.188.149 25
78.140.188.239 filestube.com 78.140.188.149 25
78.140.188.240 filestube.com 78.140.188.149 25
78.140.188.241 filestube.com 78.140.188.149 25
78.140.188.242 filestube.com 78.140.188.149 25
78.140.190.178 filepost.com 78.140.190.155 26
78.141.177.180 skype.com 78.141.177.137 26
78.142.129.7 oe24.at 78.142.128.74 23
78.152.39.199 readmanga.eu 78.152.39.206 28
78.152.40.50 newone.org 78.152.40.45 27
78.152.42.210 anime44.com 78.152.42.214 29
78.152.42.220 watchop.com 78.152.42.214 28
78.152.42.221 watchseries.lt 78.152.42.214 28
78.152.42.225 narutoget.com 78.152.42.234 28
78.152.50.103 gogoanime.com 78.152.50.58 25
78.152.54.112 gogoanime.com 78.152.54.10 25
78.152.54.116 gooddrama.net 78.152.54.10 25
78.152.54.118 anime44.com 78.152.54.10 25
78.152.57.108 animefreak.tv 78.152.57.20 25
78.158.162.98 myfc.ir 78.158.162.34 25
78.24.210.15 sunmaker.com 78.24.210.163 24
78.24.214.1 unibet.com 78.24.212.3 22
78.24.9.30 csfd.cz 78.24.9.20 28
78.25.80.53 surfingbird.ru 78.25.80.46 27
78.25.80.54 surfingbird.ru 78.25.80.46 27
78.28.227.182 apollo.lv 78.28.227.178 29
78.41.194.20 finam.ru 78.41.194.28 28
78.46.145.198 sammobile.com 78.46.145.177 25
78.46.154.209 girlsplay.com 78.46.154.239 26
78.46.154.219 awd.ru 78.46.154.239 26
78.46.174.198 am15.net 78.46.175.12 23
78.46.174.200 livesurf.ru 78.46.175.12 23
78.46.174.241 smartprix.com 78.46.175.12 23
78.46.38.53 wow-impulse.ru 78.46.38.13 26
78.46.63.81 promosite.ru 78.46.63.150 24
78.46.72.145 searchmetrics.com 78.46.72.156 28
78.46.77.150 folkd.com 78.46.77.144 29
78.46.79.201 zbigz.com 78.46.79.200 31
78.46.8.247 iefimerida.gr 78.46.8.243 29
78.46.87.53 apachefriends.org 78.46.87.16 26
78.46.99.208 xtool.ru 78.46.99.228 26
78.47.14.70 vedomosti.ru 78.47.14.84 27
78.47.231.152 etxt.ru 78.47.231.154 30
78.47.80.93 defencenet.gr 78.47.80.44 25
78.7.244.128 lastampa.it 78.7.244.122 24
79.110.83.79 aionfreetoplay.com 79.110.83.84 27
79.110.86.231 gameforge.com 79.110.86.230 31
79.114.41.205 eweb4.com 79.114.41.214 27
79.125.11.44 vogue.co.uk 79.125.11.34 28
79.125.119.210 symfony.com 79.125.119.249 26
79.125.121.22 jobberman.com 79.125.121.137 24
79.125.121.30 sweetpacks.com 79.125.121.137 24
79.125.123.149 ge.tt 79.125.122.214 23
79.125.126.154 tvguide.co.uk 79.125.126.53 24
79.125.14.212 express.co.uk 79.125.14.7 24
79.125.20.177 osclass.org 79.125.20.190 28
79.125.21.47 colourbox.com 79.125.21.154 24
79.125.23.92 dailystar.co.uk 79.125.23.82 28
79.125.2.64 soccerstand.com 79.125.2.83 27
79.127.126.242 dabi.ir 79.127.126.70 24
79.127.126.4 asiatech.ir 79.127.126.6 30
79.127.127.25 downloadha.com 79.127.126.70 23
79.127.127.29 yasdl.com 79.127.126.70 23
79.127.127.31 4jok.com 79.127.126.70 23
79.127.127.32 p30day.com 79.127.126.70 23
79.127.127.35 soft98.ir 79.127.126.70 23
79.127.127.43 sarzamindownload.com 79.127.126.70 23
79.127.127.49 taknaz.ir 79.127.126.70 23
79.127.127.5 facenama.com 79.127.126.70 23
79.127.127.50 eshetab.com 79.127.126.70 23
79.127.127.62 98ia.com 79.127.126.70 23
79.127.127.68 rozblog.com 79.127.126.70 23
79.127.127.70 bebinin.com 79.127.126.70 23
79.127.127.73 doostiha.ir 79.127.126.70 23
79.127.127.74 pichak.net 79.127.126.70 23
79.127.127.78 berooztarinha.com 79.127.126.70 23
79.142.27.220 pravda.ru 79.142.27.139 25
79.142.65.201 hipfile.com 79.142.65.245 26
79.142.67.143 ebook3000.com 79.142.67.141 30
79.142.76.3 decidatriunfar.net 79.142.76.4 29
79.142.76.9 scriptmasters.me 79.142.76.6 28
79.143.177.123 e-autopay.com 79.143.177.110 27
79.170.44.199 heartinternet.co.uk 79.170.44.203 28
79.170.44.8 extendcp.co.uk 79.170.44.15 29
79.171.26.11 infojobs.net 79.171.27.1 23
79.171.26.21 infojobs.it 79.171.27.1 23
79.175.160.11 namehnews.ir 79.175.160.11 31
79.175.163.105 eranico.com 79.175.163.97 28
79.175.163.107 etedaal.ir 79.175.163.97 28
79.175.169.117 bankpasargad.com 79.175.168.200 23
79.175.169.123 banki.ir 79.175.168.200 23
79.175.169.35 tala.ir 79.175.168.200 23
79.175.169.36 tala.ir 79.175.168.200 23
79.175.173.147 irna.ir 79.175.173.94 24
79.175.174.212 estekhtam.com 79.175.175.3 23
79.98.135.15 sozcu.com.tr 79.98.135.9 29
79.99.0.160 vista.ir 79.99.0.182 27
80.125.163.172 sfr.fr 80.125.163.105 24
80.149.246.1 germanwings.com 80.149.246.130 24
80.168.92.141 espncricinfo.com 80.168.92.131 28
80.169.5.117 rs-online.com 80.169.5.136 24
80.169.63.162 lalibre.be 80.169.63.49 24
80.169.63.163 dhnet.be 80.169.63.49 24
80.188.188.218 cpost.cz 80.188.190.2 22
80.190.147.11 godmode-trader.de 80.190.147.72 25
80.190.158.9 leo.org 80.190.158.83 25
80.231.178.248 formula1.com 80.231.178.128 25
80.232.78.230 1881.no 80.232.78.221 26
80.237.128.168 hosteurope.de 80.237.128.176 27
80.237.132.228 gsa-online.de 80.237.132.236 28
80.237.177.1 yootheme.com 80.237.177.10 28
80.237.184.63 revolvermaps.com 80.237.184.43 27
80.237.185.122 kraloyun.com 80.237.185.125 29
80.237.185.123 spielaffe.de 80.237.185.125 29
80.237.186.220 joyclub.de 80.237.186.220 31
80.237.201.43 glispa.com 80.237.201.53 27
80.237.219.35 spreadshirt.com 80.237.219.38 29
80.238.9.179 sky.com 80.238.8.53 23
80.238.9.232 skysports.com 80.238.8.53 23
80.239.140.187 blog.co.uk 80.239.140.187 31
80.239.170.159 kaspersky.com 80.239.170.151 28
80.239.172.84 rapidshare.com 80.239.172.93 28
80.239.173.208 dofus.com 80.239.173.130 25
80.239.202.13 blog.de 80.239.202.11 29
80.243.162.175 bet-at-home.com 80.243.162.125 24
80.245.171.70 e-shop.gr 80.245.171.42 25
80.246.178.98 tvrage.com 80.246.178.101 29
80.247.32.206 vesti.ru 80.247.32.117 24
80.247.43.56 sportbox.ru 80.247.46.1 21
80.247.70.148 ilfattoquotidiano.it 80.247.70.148 31
80.251.169.132 ojogo.pt 80.251.169.161 26
80.251.169.133 ojogo.pt 80.251.169.161 26
80.251.169.134 ojogo.pt 80.251.169.161 26
80.251.169.135 ojogo.pt 80.251.169.161 26
80.251.169.144 jn.pt 80.251.169.161 26
80.251.169.145 jn.pt 80.251.169.161 26
80.251.169.146 jn.pt 80.251.169.161 26
80.251.169.147 jn.pt 80.251.169.161 26
80.252.0.131 blox.pl 80.252.0.145 27
80.252.0.132 wyborcza.biz 80.252.0.145 27
80.252.0.135 sport.pl 80.252.0.145 27
80.252.0.145 gazeta.pl 80.252.0.145 31
80.252.188.228 32d1d3b9c.se 80.252.188.34 24
80.252.188.229 32d1d3b9c.se 80.252.188.34 24
80.252.188.241 24trk.com 80.252.188.34 24
80.253.27.198 citilink.ru 80.253.27.90 24
80.253.27.199 citilink.ru 80.253.27.90 24
80.255.12.89 serienjunkies.de 80.255.12.70 27
80.48.169.1 orange.pl 80.48.175.101 21
80.64.63.150 quidco.com 80.64.63.169 26
80.64.63.71 hotukdeals.com 80.64.63.94 27
80.65.251.140 paddypower.com 80.65.251.11 24
80.65.9.11 rumbo.es 80.65.12.209 21
80.66.177.63 ut.ac.ir 80.66.177.63 31
80.67.11.210 legendas.tv 80.67.11.147 25
80.67.16.95 df.eu 80.67.16.47 25
80.67.28.117 seokicks.de 80.67.28.72 26
80.68.240.157 rbcdaily.ru 80.68.240.151 28
80.68.240.167 rbcdaily.ru 80.68.240.184 27
80.68.240.86 cnews.ru 80.68.240.86 31
80.69.225.150 eniro.se 80.69.225.175 26
80.69.225.151 gulesider.no 80.69.225.175 26
80.69.251.126 mehrnews.com 80.69.251.5 25
80.70.128.51 globes.co.il 80.70.144.75 19
80.72.139.101 smashingmagazine.com 80.72.139.65 26
80.72.1.42 metronews.fr 80.72.1.40 30
80.72.1.46 publimetro.com.mx 80.72.1.40 29
80.74.132.62 viewster.com 80.74.132.53 28
80.74.134.157 kathimerini.gr 80.74.134.154 29
80.75.23.131 mynewsdesk.com 80.75.24.135 20
80.75.23.147 mynewsdesk.com 80.75.24.135 20
80.76.156.73 avito.ru 80.76.156.112 26
80.76.158.35 hitta.se 80.76.158.48 27
80.77.168.39 24video.net 80.77.168.40 28
80.77.218.200 swiss.com 80.77.220.1 21
80.77.82.16 new-xhamster.com 80.77.82.24 28
80.78.10.65 darty.com 80.78.9.210 22
80.79.118.158 primewire.ag 80.79.118.140 27
80.80.12.134 bt.dk 80.80.15.20 22
80.82.78.4 feed2all.eu 80.82.78.58 26
80.82.78.6 pornolab.net 80.82.78.58 26
80.85.201.100 otto.de 80.85.197.187 20
80.85.64.141 casino.com 80.85.65.49 23
80.86.80.168 giga.de 80.86.80.174 29
80.86.80.169 giga.de 80.86.80.174 29
80.86.80.170 giga.de 80.86.80.174 29
80.87.128.203 thepoke.co.uk 80.87.128.226 26
80.87.130.6 rockpapershotgun.com 80.87.130.118 25
80.91.229.5 gmane.org 80.91.227.193 21
80.91.37.133 finn.no 80.91.37.136 28
80.91.37.212 aftenposten.no 80.91.37.195 27
80.91.79.37 goear.com 80.91.79.120 25
80.92.164.111 farpost.ru 80.92.162.211 21
80.93.210.219 bicaps.com 80.93.210.116 24
80.93.49.125 littleone.ru 80.93.49.125 31
80.93.57.181 searchengines.ru 80.93.57.128 26
80.93.85.31 gentside.com 80.93.85.31 31
80.93.85.32 gentside.com 80.93.85.32 31
80.93.85.33 gentside.com 80.93.85.32 31
80.93.85.34 gentside.com 80.93.85.32 30
80.93.85.35 gentside.com 80.93.85.32 30
80.93.85.36 gentside.com 80.93.85.32 29
80.93.85.39 gentside.com 80.93.85.32 29
80.93.85.40 gentside.com 80.93.85.32 28
80.93.85.41 gentside.com 80.93.85.32 28
80.93.85.42 gentside.com 80.93.85.32 28
80.93.85.43 gentside.com 80.93.85.32 28
80.93.85.44 gentside.com 80.93.85.32 28
80.94.73.25 eroprofile.com 80.94.73.25 31
8.10.160.60 met-art.com 8.10.160.11 26
8.10.209.12 emarketer.com 8.10.209.106 25
8.10.209.13 emarketer.com 8.10.209.106 25
81.0.75.14 vatera.hu 81.0.75.1 28
8.10.79.140 justfab.com 8.10.79.129 28
81.145.143.129 jobsite.co.uk 81.145.142.50 23
81.169.165.46 joomlaportal.de 81.169.165.35 28
81.17.20.42 watchseries-online.eu 81.17.20.38 28
81.17.211.65 apotheken-umschau.de 81.17.211.86 27
81.176.235.4 nalog.ru 81.176.235.45 26
81.176.238.246 radikal.ru 81.176.238.47 24
81.176.66.163 lib.ru 81.176.66.242 25
81.176.66.38 rusnovosti.ru 81.176.66.39 31
81.176.69.151 1gb.ru 81.176.69.137 27
81.176.70.200 mts.ru 81.176.70.210 27
81.177.161.170 cityadspix.com 81.177.160.206 23
81.177.161.178 cityads.ru 81.177.160.206 23
81.177.34.130 forexpf.ru 81.177.34.180 26
81.19.182.17 holidaylettings.co.uk 81.19.183.25 23
81.19.188.230 xml-sitemaps.com 81.19.188.221 26
81.19.63.6 justgiving.com 81.19.63.6 31
81.19.66.236 autorambler.ru 81.19.66.236 31
81.19.66.40 autorambler.ru 81.19.66.46 29
81.19.70.3 rambler.ru 81.19.70.3 31
81.19.76.71 ag.ru 81.19.76.123 26
81.19.76.72 ag.ru 81.19.76.123 26
81.19.85.87 lenta.ru 81.19.85.105 26
81.19.85.88 lenta.ru 81.19.85.105 26
81.19.88.88 afisha.ru 81.19.88.78 27
81.19.88.89 afisha.ru 81.19.88.78 27
81.200.198.6 bahn.de 81.200.198.24 27
81.20.95.100 wetteronline.de 81.20.95.38 25
81.21.103.81 egypt.gov.eg 81.21.101.2 22
81.21.104.81 egypt.gov.eg 81.21.101.2 20
81.21.105.81 egypt.gov.eg 81.21.101.2 20
81.21.145.18 mycommerce.com 81.21.145.16 30
81.21.148.226 microsoftstore.com 81.21.148.132 25
81.21.76.62 everything.org.uk 81.21.76.49 28
81.218.72.20 zap.co.il 81.218.73.41 23
81.218.79.154 walla.co.il 81.218.79.155 31
81.2.194.178 pocity.cz 81.2.194.180 29
81.22.101.10 ensonhaber.com 81.22.101.22 27
81.22.101.11 ensonhaber.com 81.22.101.22 27
81.22.101.125 tureng.com 81.22.101.123 29
81.22.101.9 ensonhaber.com 81.22.101.22 27
8.12.213.67 aljazeera.net 8.12.213.39 25
81.222.128.98 adriver.ru 81.222.128.100 29
8.12.226.25 appnexus.com 8.12.226.25 31
81.23.234.182 vkmag.com 81.23.234.27 24
81.246.117.104 stepstone.de 81.246.117.18 25
8.12.46.165 wanelo.com 8.12.46.157 26
8.12.46.166 wanelo.com 8.12.46.157 26
8.12.46.167 wanelo.com 8.12.46.157 26
8.12.46.169 wanelo.com 8.12.46.157 26
81.246.2.73 lesoir.be 81.246.2.11 25
81.24.75.29 daserste.de 81.24.74.40 23
81.252.187.37 pole-emploi.fr 81.252.191.2 21
81.26.166.23 ligatus.com 81.26.166.20 30
81.31.150.82 mediaworld.it 81.31.150.87 29
8.14.112.20 soundclick.com 8.14.113.37 23
8.14.113.35 adorama.com 8.14.113.37 29
81.47.192.13 movistar.es 81.47.192.13 31
8.14.83.67 blogtalkradio.com 8.14.83.54 25
81.52.142.217 orange.fr 81.52.142.65 24
8.18.203.20 rdio.com 8.18.203.40 26
81.88.48.82 savenkeep.com 81.88.48.84 29
81.89.255.138 php.de 81.89.255.130 28
81.89.32.200 boe.es 81.89.48.4 19
81.89.48.163 porn-w.org 81.89.48.170 28
81.91.170.12 denic.de 81.91.161.198 20
81.92.237.180 euronews.com 81.92.237.182 30
81.92.238.91 rtl.be 81.92.238.70 27
81.92.80.55 franceinfo.fr 81.92.84.13 21
81.92.80.56 franceinfo.fr 81.92.84.13 21
81.93.163.115 dagbladet.no 81.93.163.121 28
81.93.171.69 norwegian.com 81.93.171.72 28
81.93.185.143 babylon.com 81.93.185.165 26
81.93.188.80 nouvelobs.com 81.93.188.85 29
81.93.216.107 elconfidencial.com 81.93.216.98 28
81.9.34.190 subscribe.ru 81.9.33.253 22
81.9.34.191 subscribe.ru 81.9.33.253 22
81.93.57.151 tradetracker.com 81.93.57.140 27
81.94.197.202 liex.ru 81.94.197.194 28
81.95.101.8 ihned.cz 81.95.101.12 29
81.95.225.190 mover.uz 81.95.225.160 27
8.20.213.76 grooveshark.com 8.20.213.37 25
8.20.73.150 nhl.com 8.20.75.125 22
82.103.134.102 noscript.net 82.103.134.86 26
82.113.108.15 o2online.de 82.113.108.15 31
82.129.223.22 vodafone.com.eg 82.129.222.2 23
82.132.141.84 o2.co.uk 82.132.144.59 19
